#{"t_start": 1626876523.2384331, "env_id": "CartPole-v1"}
r,l,t
1.0,1,2.885811
1.0,1,2.888635
1.0,1,2.891297
1.0,1,2.8939
1.0,1,2.896511
1.0,1,2.899121
1.0,1,2.901733
1.0,1,2.904331
1.0,1,2.906943
1.0,1,2.909543
1.0,1,2.911914
1.0,1,2.914384
1.0,1,2.917229
1.0,1,2.920021
1.0,1,2.92249
1.0,1,2.92489
1.0,1,2.927269
1.0,1,2.929699
1.0,1,2.932082
1.0,1,2.934489
1.0,1,2.936894
1.0,1,2.939278
1.0,1,2.941683
1.0,1,2.944058
1.0,1,2.946458
1.0,1,2.948849
1.0,1,2.951243
1.0,1,2.953652
1.0,1,2.956042
1.0,1,2.958542
1.0,1,2.960886
1.0,1,2.96327
1.0,1,2.965667
1.0,1,2.968065
1.0,1,2.97046
1.0,1,2.972874
1.0,1,2.975245
1.0,1,2.977669
1.0,1,2.980049
1.0,1,2.982435
1.0,1,2.984827
1.0,1,2.9872
1.0,1,2.989598
1.0,1,2.991961
1.0,1,2.994358
1.0,1,2.996752
1.0,1,2.999106
1.0,1,3.0015
1.0,1,3.003878
1.0,1,3.006274
1.0,1,3.008668
1.0,1,3.011042
1.0,1,3.013432
1.0,1,3.015843
1.0,1,3.018341
1.0,1,3.020894
1.0,1,3.023268
1.0,1,3.025667
1.0,1,3.027998
1.0,1,3.030391
1.0,1,3.03277
1.0,1,3.035126
1.0,1,3.037501
1.0,1,3.039878
1.0,1,3.042267
1.0,1,3.044653
1.0,1,3.047018
1.0,1,3.049388
1.0,1,3.051759
1.0,1,3.054146
1.0,1,3.056514
1.0,1,3.058983
1.0,1,3.061304
1.0,1,3.063732
1.0,1,3.066715
1.0,1,3.069281
1.0,1,3.071688
1.0,1,3.074076
1.0,1,3.076443
1.0,1,3.078838
1.0,1,3.081212
1.0,1,3.083584
1.0,1,3.085971
1.0,1,3.088314
1.0,1,3.090695
1.0,1,3.093067
1.0,1,3.095518
1.0,1,3.097904
1.0,1,3.100268
1.0,1,3.102771
1.0,1,3.10515
1.0,1,3.107514
1.0,1,3.109891
1.0,1,3.112252
1.0,1,3.114591
1.0,1,3.117218
1.0,1,3.120038
1.0,1,3.122551
1.0,1,3.126008
1.0,1,3.128659
1.0,1,3.131183
1.0,1,3.13365
1.0,1,3.136056
1.0,1,3.13849
1.0,1,3.140896
1.0,1,3.143281
1.0,1,3.145718
1.0,1,3.148148
1.0,1,3.15056
1.0,1,3.152965
1.0,1,3.15533
1.0,1,3.157763
1.0,1,3.160133
1.0,1,3.162537
1.0,1,3.164925
1.0,1,3.167335
1.0,1,3.169759
1.0,1,3.172153
1.0,1,3.174558
1.0,1,3.176986
1.0,1,3.179388
1.0,1,3.181788
1.0,1,3.184176
1.0,1,3.186579
1.0,1,3.188986
1.0,1,3.191376
1.0,1,3.193778
1.0,1,3.19615
1.0,1,3.198522
1.0,1,3.20096
1.0,1,3.20334
1.0,1,3.205745
1.0,1,3.208125
1.0,1,3.210544
1.0,1,3.212956
1.0,1,3.215349
1.0,1,3.217773
1.0,1,3.22033
1.0,1,3.222766
1.0,1,3.225166
1.0,1,3.227642
1.0,1,3.230046
1.0,1,3.232438
1.0,1,3.234911
1.0,1,3.237322
1.0,1,3.239711
1.0,1,3.242175
1.0,1,3.24458
1.0,1,3.246979
1.0,1,3.24941
1.0,1,3.251791
1.0,1,3.254211
1.0,1,3.256632
1.0,1,3.259016
1.0,1,3.261434
1.0,1,3.263806
1.0,1,3.266211
1.0,1,3.268621
1.0,1,3.270969
1.0,1,3.273401
1.0,1,3.275784
1.0,1,3.278198
1.0,1,3.280598
1.0,1,3.282982
1.0,1,3.285387
1.0,1,3.287768
1.0,1,3.290155
1.0,1,3.292516
1.0,1,3.29491
1.0,1,3.297303
1.0,1,3.29969
