#{"t_start": 1626876523.6311357, "env_id": "CartPole-v1"}
r,l,t
1.0,1,2.493177
1.0,1,2.496002
1.0,1,2.498657
1.0,1,2.501256
1.0,1,2.503891
1.0,1,2.506478
1.0,1,2.509086
1.0,1,2.511685
1.0,1,2.514297
1.0,1,2.5169
1.0,1,2.519319
1.0,1,2.521801
1.0,1,2.524209
1.0,1,2.52746
1.0,1,2.529868
1.0,1,2.532267
1.0,1,2.534652
1.0,1,2.537085
1.0,1,2.539461
1.0,1,2.541871
1.0,1,2.54427
1.0,1,2.54666
1.0,1,2.549063
1.0,1,2.551441
1.0,1,2.55384
1.0,1,2.556226
1.0,1,2.558601
1.0,1,2.561014
1.0,1,2.563402
1.0,1,2.565806
1.0,1,2.568247
1.0,1,2.570623
1.0,1,2.573047
1.0,1,2.575443
1.0,1,2.577842
1.0,1,2.580239
1.0,1,2.582627
1.0,1,2.585052
1.0,1,2.587428
1.0,1,2.589818
1.0,1,2.592204
1.0,1,2.59458
1.0,1,2.596978
1.0,1,2.599339
1.0,1,2.601735
1.0,1,2.604125
1.0,1,2.606485
1.0,1,2.608881
1.0,1,2.611257
1.0,1,2.613654
1.0,1,2.616057
1.0,1,2.618423
1.0,1,2.620811
1.0,1,2.623214
1.0,1,2.625718
1.0,1,2.628271
1.0,1,2.630636
1.0,1,2.633024
1.0,1,2.635374
1.0,1,2.637772
1.0,1,2.640151
1.0,1,2.642505
1.0,1,2.644881
1.0,1,2.647248
1.0,1,2.649645
1.0,1,2.652035
1.0,1,2.6544
1.0,1,2.656765
1.0,1,2.65914
1.0,1,2.661525
1.0,1,2.663914
1.0,1,2.66636
1.0,1,2.668741
1.0,1,2.671109
1.0,1,2.674101
1.0,1,2.676666
1.0,1,2.679064
1.0,1,2.681457
1.0,1,2.683822
1.0,1,2.686219
1.0,1,2.688591
1.0,1,2.690947
1.0,1,2.693327
1.0,1,2.695689
1.0,1,2.698074
1.0,1,2.700444
1.0,1,2.702896
1.0,1,2.705284
1.0,1,2.707647
1.0,1,2.710154
1.0,1,2.712536
1.0,1,2.714894
1.0,1,2.717271
1.0,1,2.719631
1.0,1,2.72203
1.0,1,2.724551
1.0,1,2.727451
1.0,1,2.729983
1.0,1,2.733416
1.0,1,2.736052
1.0,1,2.738539
1.0,1,2.741029
1.0,1,2.74345
1.0,1,2.745869
1.0,1,2.748282
1.0,1,2.750673
1.0,1,2.753153
1.0,1,2.75554
1.0,1,2.757955
1.0,1,2.760354
1.0,1,2.762754
1.0,1,2.765148
1.0,1,2.767528
1.0,1,2.769885
1.0,1,2.772317
1.0,1,2.774727
1.0,1,2.777167
1.0,1,2.779548
1.0,1,2.781957
1.0,1,2.784385
1.0,1,2.786785
1.0,1,2.789186
1.0,1,2.791576
1.0,1,2.793945
1.0,1,2.796387
1.0,1,2.798774
1.0,1,2.801176
1.0,1,2.803568
1.0,1,2.805947
1.0,1,2.80836
1.0,1,2.810737
1.0,1,2.813146
1.0,1,2.815521
1.0,1,2.817883
1.0,1,2.820288
1.0,1,2.822689
1.0,1,2.825106
1.0,1,2.827678
1.0,1,2.830095
1.0,1,2.832507
1.0,1,2.83498
1.0,1,2.837384
1.0,1,2.839773
1.0,1,2.842244
1.0,1,2.844652
1.0,1,2.8471
1.0,1,2.849509
1.0,1,2.851917
1.0,1,2.854319
1.0,1,2.85677
1.0,1,2.85919
1.0,1,2.861583
1.0,1,2.863983
1.0,1,2.866391
1.0,1,2.868798
1.0,1,2.871195
1.0,1,2.87358
1.0,1,2.875965
1.0,1,2.878381
1.0,1,2.88077
1.0,1,2.883161
1.0,1,2.88557
1.0,1,2.887976
1.0,1,2.890359
1.0,1,2.892774
1.0,1,2.895143
1.0,1,2.897528
1.0,1,2.899921
1.0,1,2.902288
1.0,1,2.904683
1.0,1,2.907069
1.0,1,2.909453
1.0,1,2.91182
1.0,1,2.914268
1.0,1,2.916676
1.0,1,2.91904
1.0,1,2.921431
1.0,1,2.923801
1.0,1,2.926208
1.0,1,2.929476
1.0,1,2.931912
1.0,1,2.934452
1.0,1,2.936925
1.0,1,2.939379
1.0,1,2.942013
1.0,1,2.944486
1.0,1,2.946957
1.0,1,2.949481
1.0,1,2.951958
1.0,1,2.954435
1.0,1,2.957382
1.0,1,2.960195
1.0,1,2.963076
1.0,1,2.965924
1.0,1,2.968859
1.0,1,2.971719
1.0,1,2.974611
1.0,1,2.977479
1.0,1,2.980344
1.0,1,2.983187
1.0,1,2.986052
1.0,1,2.988922
1.0,1,2.991516
1.0,1,2.994438
1.0,1,2.997365
1.0,1,3.000142
1.0,1,3.002956
1.0,1,3.005776
1.0,1,3.008666
1.0,1,3.011486
1.0,1,3.014576
1.0,1,3.017597
1.0,1,3.020626
1.0,1,3.023592
1.0,1,3.02667
1.0,1,3.029497
1.0,1,3.032337
1.0,1,3.035192
1.0,1,3.038056
1.0,1,3.040915
1.0,1,3.043756
1.0,1,3.046684
1.0,1,3.049615
1.0,1,3.052571
1.0,1,3.05548
1.0,1,3.058416
1.0,1,3.06131
1.0,1,3.064201
1.0,1,3.067159
1.0,1,3.07012
1.0,1,3.073014
1.0,1,3.075955
1.0,1,3.078833
1.0,1,3.08168
1.0,1,3.084593
1.0,1,3.08741
1.0,1,3.090237
1.0,1,3.093061
1.0,1,3.095958
1.0,1,3.098814
1.0,1,3.101698
1.0,1,3.104477
1.0,1,3.106989
1.0,1,3.109564
1.0,1,3.112169
1.0,1,3.114741
1.0,1,3.117286
1.0,1,3.119876
1.0,1,3.122394
1.0,1,3.124945
1.0,1,3.127463
1.0,1,3.129883
1.0,1,3.132365
1.0,1,3.134798
1.0,1,3.137246
1.0,1,3.139655
1.0,1,3.142101
1.0,1,3.144539
1.0,1,3.146943
1.0,1,3.149374
1.0,1,3.151796
1.0,1,3.154239
1.0,1,3.156664
1.0,1,3.159067
1.0,1,3.16151
1.0,1,3.16393
1.0,1,3.16635
1.0,1,3.16877
1.0,1,3.171174
1.0,1,3.173591
1.0,1,3.176029
1.0,1,3.178412
1.0,1,3.181095
1.0,1,3.183785
1.0,1,3.186421
1.0,1,3.189024
1.0,1,3.191603
1.0,1,3.194202
1.0,1,3.19675
1.0,1,3.199291
1.0,1,3.201871
1.0,1,3.204443
1.0,1,3.207009
1.0,1,3.209553
1.0,1,3.212213
1.0,1,3.214742
1.0,1,3.217419
1.0,1,3.219967
1.0,1,3.222425
1.0,1,3.224881
1.0,1,3.227282
1.0,1,3.229824
1.0,1,3.232437
1.0,1,3.235012
1.0,1,3.237431
1.0,1,3.239924
1.0,1,3.242331
1.0,1,3.24475
1.0,1,3.247156
1.0,1,3.24968
1.0,1,3.252142
1.0,1,3.254599
1.0,1,3.257088
1.0,1,3.259509
1.0,1,3.261952
1.0,1,3.264504
1.0,1,3.266973
1.0,1,3.269455
1.0,1,3.271908
1.0,1,3.275146
1.0,1,3.277653
1.0,1,3.280094
1.0,1,3.282486
1.0,1,3.285032
1.0,1,3.288306
1.0,1,3.290782
1.0,1,3.293306
1.0,1,3.295778
1.0,1,3.298331
1.0,1,3.300843
1.0,1,3.303391
1.0,1,3.305947
1.0,1,3.308465
1.0,1,3.310944
1.0,1,3.313499
1.0,1,3.315964
1.0,1,3.318377
1.0,1,3.320967
1.0,1,3.323484
1.0,1,3.325979
1.0,1,3.328516
1.0,1,3.330974
1.0,1,3.333694
1.0,1,3.336632
1.0,1,3.339088
1.0,1,3.341752
1.0,1,3.344241
1.0,1,3.346689
1.0,1,3.349316
1.0,1,3.351821
1.0,1,3.354368
1.0,1,3.356999
1.0,1,3.35954
1.0,1,3.362125
1.0,1,3.364675
1.0,1,3.367147
1.0,1,3.369771
1.0,1,3.372274
1.0,1,3.374784
1.0,1,3.377338
1.0,1,3.379843
1.0,1,3.38234
1.0,1,3.38494
1.0,1,3.387524
1.0,1,3.390063
1.0,1,3.392698
1.0,1,3.395283
1.0,1,3.39783
1.0,1,3.400422
1.0,1,3.402946
1.0,1,3.405415
1.0,1,3.407945
1.0,1,3.410415
1.0,1,3.412887
1.0,1,3.415337
1.0,1,3.417841
1.0,1,3.420317
1.0,1,3.422795
1.0,1,3.425606
1.0,1,3.428509
1.0,1,3.43121
1.0,1,3.433872
1.0,1,3.436566
1.0,1,3.439242
1.0,1,3.441797
1.0,1,3.444398
1.0,1,3.447008
1.0,1,3.449578
1.0,1,3.452189
