#{"t_start": 1626876523.3992243, "env_id": "CartPole-v1"}
r,l,t
1.0,1,2.725054
1.0,1,2.727894
1.0,1,2.730555
1.0,1,2.733155
1.0,1,2.735792
1.0,1,2.738374
1.0,1,2.740983
1.0,1,2.743584
1.0,1,2.746193
1.0,1,2.748796
1.0,1,2.751225
1.0,1,2.75366
1.0,1,2.756104
1.0,1,2.759348
1.0,1,2.761763
1.0,1,2.764169
1.0,1,2.766548
1.0,1,2.76898
1.0,1,2.771356
1.0,1,2.773772
1.0,1,2.776175
1.0,1,2.778553
1.0,1,2.78096
1.0,1,2.783333
1.0,1,2.785735
1.0,1,2.788123
1.0,1,2.790452
1.0,1,2.792867
1.0,1,2.795253
1.0,1,2.797708
1.0,1,2.800102
1.0,1,2.802479
1.0,1,2.804945
1.0,1,2.807275
1.0,1,2.80974
1.0,1,2.812132
1.0,1,2.814522
1.0,1,2.816947
1.0,1,2.819324
1.0,1,2.821731
1.0,1,2.824117
1.0,1,2.826495
1.0,1,2.828889
1.0,1,2.831252
1.0,1,2.833646
1.0,1,2.836039
1.0,1,2.838382
1.0,1,2.840775
1.0,1,2.843151
1.0,1,2.845551
1.0,1,2.847959
1.0,1,2.850337
1.0,1,2.852725
1.0,1,2.855129
1.0,1,2.85763
1.0,1,2.860166
1.0,1,2.862532
1.0,1,2.864918
1.0,1,2.86727
1.0,1,2.869667
1.0,1,2.872047
1.0,1,2.874401
1.0,1,2.876778
1.0,1,2.879144
1.0,1,2.88154
1.0,1,2.883924
1.0,1,2.886298
1.0,1,2.888662
1.0,1,2.891034
1.0,1,2.893423
1.0,1,2.895796
1.0,1,2.898255
1.0,1,2.900639
1.0,1,2.903005
1.0,1,2.905996
1.0,1,2.908548
1.0,1,2.910922
1.0,1,2.913329
1.0,1,2.915692
1.0,1,2.91809
1.0,1,2.92046
1.0,1,2.922817
1.0,1,2.925224
1.0,1,2.927563
1.0,1,2.929951
1.0,1,2.932305
1.0,1,2.934771
1.0,1,2.937157
1.0,1,2.939519
1.0,1,2.942034
1.0,1,2.944408
1.0,1,2.946784
1.0,1,2.949134
1.0,1,2.951502
1.0,1,2.9539
1.0,1,2.956427
1.0,1,2.959299
1.0,1,2.961831
1.0,1,2.965279
1.0,1,2.967963
1.0,1,2.970451
1.0,1,2.972941
1.0,1,2.975361
1.0,1,2.97778
1.0,1,2.980194
1.0,1,2.982585
1.0,1,2.985065
1.0,1,2.987451
1.0,1,2.989866
1.0,1,2.992266
1.0,1,2.994666
1.0,1,2.99706
1.0,1,2.999439
1.0,1,3.001786
1.0,1,3.00423
1.0,1,3.006616
1.0,1,3.008976
1.0,1,3.011389
1.0,1,3.013829
1.0,1,3.016261
1.0,1,3.018652
1.0,1,3.021057
1.0,1,3.023455
1.0,1,3.02585
1.0,1,3.028258
1.0,1,3.030647
1.0,1,3.033046
1.0,1,3.035424
1.0,1,3.037826
1.0,1,3.040233
1.0,1,3.042613
1.0,1,3.045014
1.0,1,3.047361
1.0,1,3.049756
1.0,1,3.052165
1.0,1,3.054558
1.0,1,3.056994
1.0,1,3.059546
1.0,1,3.061975
1.0,1,3.064378
1.0,1,3.06685
1.0,1,3.069258
1.0,1,3.071646
1.0,1,3.074123
1.0,1,3.076534
1.0,1,3.07892
1.0,1,3.081393
1.0,1,3.083792
1.0,1,3.086188
1.0,1,3.088619
1.0,1,3.091006
1.0,1,3.09342
1.0,1,3.095841
1.0,1,3.098228
1.0,1,3.100642
1.0,1,3.103024
1.0,1,3.105419
1.0,1,3.10783
1.0,1,3.110229
1.0,1,3.112613
1.0,1,3.114995
1.0,1,3.117407
1.0,1,3.119807
1.0,1,3.122194
1.0,1,3.124661
1.0,1,3.127044
1.0,1,3.129423
1.0,1,3.131825
1.0,1,3.134187
1.0,1,3.136576
1.0,1,3.138963
1.0,1,3.141351
1.0,1,3.143719
1.0,1,3.146164
1.0,1,3.148575
1.0,1,3.150931
1.0,1,3.153328
1.0,1,3.155701
1.0,1,3.158086
1.0,1,3.161303
1.0,1,3.163791
1.0,1,3.166324
1.0,1,3.168804
1.0,1,3.17126
1.0,1,3.173835
1.0,1,3.176365
1.0,1,3.178827
1.0,1,3.181351
1.0,1,3.183844
1.0,1,3.186313
1.0,1,3.189193
1.0,1,3.192047
1.0,1,3.194928
1.0,1,3.197828
1.0,1,3.200702
1.0,1,3.203568
1.0,1,3.206441
1.0,1,3.209323
1.0,1,3.212195
1.0,1,3.215039
1.0,1,3.217899
1.0,1,3.220773
1.0,1,3.223369
1.0,1,3.226287
1.0,1,3.22921
1.0,1,3.231995
1.0,1,3.234808
1.0,1,3.237623
1.0,1,3.240498
1.0,1,3.243322
1.0,1,3.246335
1.0,1,3.249417
1.0,1,3.252441
1.0,1,3.255407
1.0,1,3.258479
1.0,1,3.261348
1.0,1,3.264193
1.0,1,3.267011
1.0,1,3.269867
1.0,1,3.272732
1.0,1,3.275567
1.0,1,3.278507
1.0,1,3.281407
1.0,1,3.284369
1.0,1,3.287269
1.0,1,3.290233
1.0,1,3.293123
1.0,1,3.296028
1.0,1,3.298945
1.0,1,3.301898
1.0,1,3.304864
1.0,1,3.307807
1.0,1,3.310679
1.0,1,3.313498
1.0,1,3.316434
1.0,1,3.319279
1.0,1,3.322094
1.0,1,3.324914
1.0,1,3.327813
1.0,1,3.330669
1.0,1,3.333554
1.0,1,3.336347
1.0,1,3.338807
1.0,1,3.341384
1.0,1,3.343986
1.0,1,3.346558
1.0,1,3.349105
1.0,1,3.351685
1.0,1,3.354211
1.0,1,3.356746
1.0,1,3.359259
1.0,1,3.361754
1.0,1,3.364244
1.0,1,3.366661
1.0,1,3.369115
1.0,1,3.371517
1.0,1,3.373964
1.0,1,3.376401
1.0,1,3.378804
1.0,1,3.381238
1.0,1,3.383665
1.0,1,3.386185
1.0,1,3.388608
1.0,1,3.391013
1.0,1,3.393454
1.0,1,3.395874
1.0,1,3.39829
1.0,1,3.40072
1.0,1,3.403111
1.0,1,3.405544
1.0,1,3.407933
1.0,1,3.410362
1.0,1,3.412973
1.0,1,3.415654
1.0,1,3.418264
1.0,1,3.420902
1.0,1,3.423487
1.0,1,3.42605
1.0,1,3.428624
1.0,1,3.431169
1.0,1,3.433747
1.0,1,3.436307
1.0,1,3.438877
1.0,1,3.441438
1.0,1,3.444101
1.0,1,3.446617
1.0,1,3.449274
1.0,1,3.451839
1.0,1,3.454348
1.0,1,3.456784
1.0,1,3.459208
1.0,1,3.461742
1.0,1,3.46433
1.0,1,3.466905
1.0,1,3.469294
1.0,1,3.471793
1.0,1,3.474216
1.0,1,3.476636
1.0,1,3.479035
1.0,1,3.481565
1.0,1,3.484024
1.0,1,3.48648
1.0,1,3.488983
1.0,1,3.491394
1.0,1,3.493834
1.0,1,3.496409
1.0,1,3.498848
1.0,1,3.501339
1.0,1,3.5038
1.0,1,3.507024
1.0,1,3.50954
1.0,1,3.511988
1.0,1,3.514367
1.0,1,3.516914
1.0,1,3.520184
1.0,1,3.52266
1.0,1,3.525189
1.0,1,3.527667
1.0,1,3.530203
1.0,1,3.532724
1.0,1,3.535291
1.0,1,3.537835
1.0,1,3.540351
1.0,1,3.542827
1.0,1,3.545356
1.0,1,3.547845
1.0,1,3.550252
1.0,1,3.552838
1.0,1,3.555346
1.0,1,3.557872
1.0,1,3.560389
1.0,1,3.562857
1.0,1,3.565561
1.0,1,3.568496
1.0,1,3.570963
1.0,1,3.57363
1.0,1,3.576124
1.0,1,3.57857
1.0,1,3.581189
1.0,1,3.583672
1.0,1,3.586252
1.0,1,3.58888
1.0,1,3.59141
1.0,1,3.59398
1.0,1,3.596528
1.0,1,3.599004
1.0,1,3.601622
1.0,1,3.604132
1.0,1,3.606634
1.0,1,3.609215
1.0,1,3.611693
1.0,1,3.614167
1.0,1,3.616791
1.0,1,3.619371
1.0,1,3.621943
1.0,1,3.624533
1.0,1,3.627087
1.0,1,3.629714
1.0,1,3.632277
1.0,1,3.634805
1.0,1,3.63727
1.0,1,3.639811
1.0,1,3.642233
1.0,1,3.644676
1.0,1,3.64719
1.0,1,3.649701
1.0,1,3.65219
1.0,1,3.654649
1.0,1,3.657473
1.0,1,3.660373
1.0,1,3.66308
1.0,1,3.66573
1.0,1,3.668434
1.0,1,3.671098
1.0,1,3.673678
1.0,1,3.67625
1.0,1,3.678861
1.0,1,3.681428
1.0,1,3.684042
1.0,1,3.686589
1.0,1,3.689237
1.0,1,3.69185
1.0,1,3.694406
1.0,1,3.696985
1.0,1,3.699635
1.0,1,3.702191
1.0,1,3.704756
1.0,1,3.707304
1.0,1,3.709922
1.0,1,3.712517
1.0,1,3.715059
1.0,1,3.717594
1.0,1,3.720211
1.0,1,3.722839
1.0,1,3.725404
1.0,1,3.727967
1.0,1,3.730563
1.0,1,3.733163
1.0,1,3.735702
1.0,1,3.738321
1.0,1,3.740915
1.0,1,3.74343
1.0,1,3.746005
1.0,1,3.748609
1.0,1,3.751131
1.0,1,3.753628
1.0,1,3.756201
1.0,1,3.7587
1.0,1,3.761196
1.0,1,3.763751
1.0,1,3.766267
1.0,1,3.768817
1.0,1,3.771696
1.0,1,3.774243
1.0,1,3.776714
1.0,1,3.779287
1.0,1,3.781745
1.0,1,3.78432
1.0,1,3.786971
1.0,1,3.789816
1.0,1,3.792677
1.0,1,3.795148
1.0,1,3.797616
1.0,1,3.800104
1.0,1,3.802538
1.0,1,3.805
1.0,1,3.807442
1.0,1,3.809952
1.0,1,3.812426
1.0,1,3.814867
1.0,1,3.817312
1.0,1,3.819829
1.0,1,3.822269
1.0,1,3.824729
1.0,1,3.827164
1.0,1,3.829674
1.0,1,3.832131
1.0,1,3.834569
1.0,1,3.837022
1.0,1,3.839503
1.0,1,3.842001
1.0,1,3.844457
1.0,1,3.846882
1.0,1,3.849382
1.0,1,3.851843
1.0,1,3.854291
1.0,1,3.85675
1.0,1,3.859251
1.0,1,3.861713
1.0,1,3.864174
1.0,1,3.866605
1.0,1,3.869121
1.0,1,3.871607
1.0,1,3.874084
1.0,1,3.876531
1.0,1,3.879011
1.0,1,3.881492
1.0,1,3.883952
1.0,1,3.886558
1.0,1,3.889058
1.0,1,3.891503
1.0,1,3.893892
1.0,1,3.896396
1.0,1,3.898837
1.0,1,3.9014
1.0,1,3.904142
1.0,1,3.906694
1.0,1,3.909259
1.0,1,3.911854
1.0,1,3.914356
1.0,1,3.916932
1.0,1,3.919352
1.0,1,3.921813
1.0,1,3.92429
1.0,1,3.926774
1.0,1,3.929232
1.0,1,3.93172
1.0,1,3.934282
1.0,1,3.936864
1.0,1,3.939383
1.0,1,3.942092
1.0,1,3.944759
1.0,1,3.947402
1.0,1,3.950011
1.0,1,3.952702
1.0,1,3.955329
1.0,1,3.957955
1.0,1,3.960521
1.0,1,3.963072
1.0,1,3.965612
1.0,1,3.968155
1.0,1,3.97068
1.0,1,3.973794
1.0,1,3.977202
1.0,1,3.979956
1.0,1,3.982966
1.0,1,3.985471
1.0,1,3.987868
1.0,1,3.990333
1.0,1,3.992773
1.0,1,3.995198
1.0,1,3.997604
1.0,1,4.00007
1.0,1,4.002487
1.0,1,4.004952
1.0,1,4.00736
1.0,1,4.009771
1.0,1,4.012188
1.0,1,4.014593
1.0,1,4.017012
1.0,1,4.019471
1.0,1,4.021825
1.0,1,4.024258
1.0,1,4.026691
1.0,1,4.029498
1.0,1,4.03189
1.0,1,4.034307
1.0,1,4.03674
1.0,1,4.039146
1.0,1,4.041571
1.0,1,4.044005
1.0,1,4.046414
1.0,1,4.048845
1.0,1,4.051234
1.0,1,4.053709
1.0,1,4.056164
1.0,1,4.058575
1.0,1,4.061029
1.0,1,4.063426
1.0,1,4.065881
1.0,1,4.068327
1.0,1,4.070712
1.0,1,4.073134
1.0,1,4.075539
1.0,1,4.078039
1.0,1,4.080465
1.0,1,4.082852
1.0,1,4.085296
