#{"t_start": 1626876523.1526964, "env_id": "CartPole-v1"}
r,l,t
1.0,1,2.971476
1.0,1,2.974303
1.0,1,2.976978
1.0,1,2.97957
1.0,1,2.982173
1.0,1,2.984802
1.0,1,2.987406
1.0,1,2.989992
1.0,1,2.992589
1.0,1,2.995214
1.0,1,2.997612
1.0,1,3.000083
1.0,1,3.002527
1.0,1,3.005766
1.0,1,3.008186
1.0,1,3.010584
1.0,1,3.012968
1.0,1,3.015397
1.0,1,3.017786
1.0,1,3.020181
1.0,1,3.022588
1.0,1,3.024971
1.0,1,3.027379
1.0,1,3.029768
1.0,1,3.032156
1.0,1,3.034546
1.0,1,3.036918
1.0,1,3.039326
1.0,1,3.041718
1.0,1,3.044123
1.0,1,3.046537
1.0,1,3.048943
1.0,1,3.051358
1.0,1,3.053755
1.0,1,3.056152
1.0,1,3.058536
1.0,1,3.060943
1.0,1,3.06337
1.0,1,3.065742
1.0,1,3.068141
1.0,1,3.07052
1.0,1,3.072892
1.0,1,3.075293
1.0,1,3.077665
1.0,1,3.08005
1.0,1,3.082433
1.0,1,3.084814
1.0,1,3.087193
1.0,1,3.089571
1.0,1,3.091971
1.0,1,3.094361
1.0,1,3.096744
1.0,1,3.099124
1.0,1,3.101527
1.0,1,3.104029
1.0,1,3.106586
1.0,1,3.10895
1.0,1,3.111335
1.0,1,3.113688
1.0,1,3.116083
1.0,1,3.118445
1.0,1,3.120785
1.0,1,3.123204
1.0,1,3.125563
1.0,1,3.127961
1.0,1,3.130352
1.0,1,3.132712
1.0,1,3.135082
1.0,1,3.137453
1.0,1,3.139838
1.0,1,3.142207
1.0,1,3.144676
1.0,1,3.147057
1.0,1,3.149425
1.0,1,3.152409
1.0,1,3.154978
1.0,1,3.157375
1.0,1,3.159769
1.0,1,3.162147
1.0,1,3.164531
1.0,1,3.166905
1.0,1,3.169265
1.0,1,3.171644
1.0,1,3.174003
1.0,1,3.176388
1.0,1,3.17876
1.0,1,3.18121
1.0,1,3.183603
1.0,1,3.185963
1.0,1,3.188465
1.0,1,3.19085
1.0,1,3.193206
1.0,1,3.195587
1.0,1,3.19795
1.0,1,3.200358
1.0,1,3.202836
1.0,1,3.205725
1.0,1,3.208202
1.0,1,3.211687
1.0,1,3.214343
1.0,1,3.216863
1.0,1,3.219326
1.0,1,3.221751
1.0,1,3.224147
1.0,1,3.226584
1.0,1,3.228958
1.0,1,3.231401
1.0,1,3.233822
1.0,1,3.236237
1.0,1,3.238656
1.0,1,3.241041
1.0,1,3.243443
1.0,1,3.245811
1.0,1,3.248212
1.0,1,3.250604
1.0,1,3.253006
1.0,1,3.255418
1.0,1,3.257823
1.0,1,3.260239
1.0,1,3.262693
1.0,1,3.265077
1.0,1,3.267485
1.0,1,3.269871
1.0,1,3.272283
1.0,1,3.274681
1.0,1,3.277075
1.0,1,3.279474
1.0,1,3.281848
1.0,1,3.284247
1.0,1,3.286657
1.0,1,3.289033
1.0,1,3.291441
1.0,1,3.293818
1.0,1,3.29621
1.0,1,3.298621
1.0,1,3.301019
1.0,1,3.303443
1.0,1,3.306004
1.0,1,3.308434
1.0,1,3.310851
1.0,1,3.31331
1.0,1,3.315719
1.0,1,3.318107
1.0,1,3.320583
1.0,1,3.322995
1.0,1,3.325385
1.0,1,3.327846
1.0,1,3.330227
1.0,1,3.332647
1.0,1,3.335069
1.0,1,3.337464
1.0,1,3.339882
1.0,1,3.342279
1.0,1,3.344687
1.0,1,3.347101
1.0,1,3.349478
1.0,1,3.351879
1.0,1,3.354269
1.0,1,3.356677
1.0,1,3.359042
1.0,1,3.361456
1.0,1,3.363869
1.0,1,3.366246
1.0,1,3.368654
1.0,1,3.371079
1.0,1,3.373456
1.0,1,3.375842
1.0,1,3.378221
1.0,1,3.380602
1.0,1,3.382996
1.0,1,3.385383
1.0,1,3.387767
1.0,1,3.390135
1.0,1,3.392585
1.0,1,3.394991
1.0,1,3.397352
1.0,1,3.399741
1.0,1,3.402114
1.0,1,3.404536
1.0,1,3.407748
1.0,1,3.410245
1.0,1,3.412767
1.0,1,3.415279
1.0,1,3.417734
1.0,1,3.420309
1.0,1,3.422784
1.0,1,3.425252
1.0,1,3.42777
1.0,1,3.430236
1.0,1,3.432743
1.0,1,3.435589
1.0,1,3.438428
1.0,1,3.44127
1.0,1,3.444211
1.0,1,3.44709
1.0,1,3.449885
1.0,1,3.452672
1.0,1,3.455566
